Country,Año,Trimestre,Mes,Día,Month Name,Product,Segment,Suma de  Sales,Avg Sale per Unit,Suma de COGS,Suma de Discounts,Suma de Gross Sales,Suma de Manufacturing Price,Suma de Month Number,Suma de Profit,Profit Margin %,Suma de Sale Price,Total COGS,Suma de Units Sold,Suma de Year,Discount Band
United States of America,2014,Qtr 4,octubre,1,October,Paseo,Government,8001,7 €,5715,0,8001,10,10,2286,28.57142857142857,7,5715 €,1143,2014,None
United States of America,2014,Qtr 4,octubre,1,October,Paseo,Midmarket,16257.3,"14,1 €",11530,1037.7,17295,10,10,4727.3,29.078014184397162,15,11530 €,1153,2014,Medium
United States of America,2014,Qtr 4,octubre,1,October,Velo,Enterprise,102243.75,"118,75 €",103320,5381.25,107625,120,10,-1076.25,-1.0526315789473684,125,103320 €,861,2014,Medium
United States of America,2014,Qtr 4,octubre,1,October,Velo,Government,303688,308 €,256360,41412,345100,120,10,47328,15.584415584415584,350,256360 €,986,2014,High
United States of America,2014,Qtr 4,octubre,1,October,Velo,Government,30693.6,"19,6 €",15660,626.4,31320,120,10,15033.6,48.97959183673469,20,15660 €,1566,2014,Low
United States of America,2014,Qtr 4,octubre,1,October,VTT,Government,303688,308 €,256360,41412,345100,250,10,47328,15.584415584415584,350,256360 €,986,2014,High
United States of America,2014,Qtr 4,octubre,1,October,VTT,Midmarket,16257.3,"14,1 €",11530,1037.7,17295,250,10,4727.3,29.078014184397162,15,11530 €,1153,2014,Medium
United States of America,2014,Qtr 4,octubre,1,October,VTT,Small Business,260580,258 €,252500,42420,303000,250,10,8080,3.10077519379845,300,252500 €,1010,2014,High
United States of America,2014,Qtr 4,noviembre,1,November,Amarilla,Government,24225.6,"19,6 €",12360,494.4,24720,260,11,11865.6,48.97959183673469,20,12360 €,1236,2014,Low
United States of America,2014,Qtr 4,noviembre,1,November,Carretera,Midmarket,28623,"14,1 €",20300,1827,30450,3,11,8323,29.078014184397162,15,20300 €,2030,2014,Medium
United States of America,2014,Qtr 4,noviembre,1,November,Montana,Channel Partners,30715.44,"11,28 €",8169,1960.56,32676,5,11,22546.44,73.40425531914893,12,8169 €,2723,2014,Medium
United States of America,2014,Qtr 4,noviembre,1,November,Paseo,Government,354277,301 €,306020,57673,411950,10,11,48257,13.621262458471762,350,306020 €,1177,2014,High
United States of America,2014,Qtr 4,noviembre,1,November,Paseo,Small Business,862785,297 €,726250,8715,871500,10,11,136535,15.824915824915825,300,726250 €,2905,2014,Low
United States of America,2014,Qtr 4,noviembre,1,November,Velo,Government,3560.97,"6,51 €",2735,268.03,3829,120,11,825.97,23.195084485407065,7,2735 €,547,2014,Medium
United States of America,2014,Qtr 4,noviembre,1,November,VTT,Enterprise,262570,110 €,286440,35805,298375,250,11,-23870,-9.090909090909092,125,286440 €,2387,2014,High
United States of America,2014,Qtr 4,diciembre,1,December,Amarilla,Midmarket,9225,15 €,6150,0,9225,260,12,3075,33.33333333333333,15,6150 €,615,2014,None
United States of America,2014,Qtr 4,diciembre,1,December,Amarilla,Small Business,382788,279 €,343000,28812,411600,260,12,39788,10.39426523297491,300,343000 €,1372,2014,Medium
United States of America,2014,Qtr 4,diciembre,1,December,Carretera,Government,92064,336 €,71240,3836,95900,3,12,20824,22.61904761904762,350,71240 €,274,2014,Low
United States of America,2014,Qtr 4,diciembre,1,December,Carretera,Government,3790.5,"6,65 €",2850,199.5,3990,3,12,940.5,24.81203007518797,7,2850 €,570,2014,Medium
United States of America,2014,Qtr 4,diciembre,1,December,Montana,Enterprise,318158.75,"113,75 €",335640,31466.25,349625,5,12,-17481.25,-5.4945054945054945,125,335640 €,2797,2014,Medium
United States of America,2014,Qtr 4,diciembre,1,December,Montana,Midmarket,9225,15 €,6150,0,9225,5,12,3075,33.33333333333333,15,6150 €,615,2014,None
United States of America,2014,Qtr 4,diciembre,1,December,Paseo,Channel Partners,9322.8,"10,2 €",2742,1645.2,10968,10,12,6580.8,70.58823529411765,12,2742 €,914,2014,High
United States of America,2014,Qtr 4,diciembre,1,December,Paseo,Enterprise,318158.75,"113,75 €",335640,31466.25,349625,10,12,-17481.25,-5.4945054945054945,125,335640 €,2797,2014,Medium
United States of America,2014,Qtr 4,diciembre,1,December,Paseo,Government,92064,336 €,71240,3836,95900,10,12,20824,22.61904761904762,350,71240 €,274,2014,Low
United States of America,2014,Qtr 4,diciembre,1,December,Paseo,Government,50597,19 €,26630,2663,53260,10,12,23967,47.368421052631575,20,26630 €,2663,2014,Medium
United States of America,2014,Qtr 4,diciembre,1,December,Velo,Channel Partners,9322.8,"10,2 €",2742,1645.2,10968,120,12,6580.8,70.58823529411765,12,2742 €,914,2014,High
United States of America,2014,Qtr 4,diciembre,1,December,Velo,Small Business,382788,279 €,343000,28812,411600,120,12,39788,10.39426523297491,300,343000 €,1372,2014,Medium
United States of America,2014,Qtr 4,diciembre,1,December,VTT,Government,54387.5,"16,8226 €",29480,2862.5,57250,500,24,24907.5,45.79636865088486,27,29480 €,3233,4028,Medium
